,rle,xup,zup,zxxup,xlo,zlo,zxxlo,alphate,betate,aoa,LperD
5605,0.01107891,0.42634825,0.09517276,-0.6917515,0.38466615,-0.04614605,0.3883803,-0.180177,0.1218924,3.6546,155.3257329
5606,0.01238733,0.33804025,0.11824516,-0.5999955,0.42513905,-0.06610775,0.3972199,-0.1557202,0.1302812,0.7098,68.44919786
5607,0.01280043,0.42685975,0.11475268,-0.7571755,0.44505765,-0.05317945,0.3261489,-0.2037826,0.1239868,1.9286,126.599665
5608,0.01346301,0.40811575,0.10645804,-0.8591975,0.44103155,-0.06569605,0.4240929,-0.2242494,0.147294,1.5638,115.4529617
5609,0.01499337,0.36874675,0.11578084,-0.7646865,0.41557095,-0.05370845,0.3340799,-0.2005298,0.1240596,0.2806,91.48089172
5610,0.01406349,0.39847975,0.10458124,-0.7483595,0.42419365,-0.05233305,0.3721949,-0.1950958,0.1648892,1.8474,121.8456376
5611,0.01369953,0.46781275,0.11396116,-0.7282335,0.46081975,-0.05976895,0.4357507,-0.2040182,0.1440404,1.5258,123.2321429
5612,0.01307583,0.35440825,0.12088084,-0.5871485,0.44888815,-0.05106115,0.4359201,-0.2010694,0.1527092,1.5434,90.56578947
5613,0.01567593,0.49215025,0.10376524,-0.8276455,0.36482905,-0.05307595,0.3247783,-0.2079094,0.1594572,1.7994,137.1698113
5614,0.01423683,0.39590575,0.09636412,-0.8354465,0.42427515,-0.05443065,0.3777697,-0.1582814,0.1170764,1.019,102.9390018
5615,0.01229553,0.41826325,0.08627428,-0.6650715,0.48654115,-0.05146595,0.3608759,-0.1761186,0.1630412,1.7622,117.0895522
5616,0.01409373,0.38745775,0.09497284,-0.7226945,0.44725815,-0.05535295,0.3463383,-0.190209,0.1612156,0.849,98.56630824
5617,0.01348677,0.42582025,0.10680484,-0.6630415,0.33100655,-0.05227785,0.3549777,-0.2275174,0.135506,1.883,131.9211823
5618,0.01250451,0.38940475,0.11930596,-0.8587625,0.34606775,-0.05870635,0.3377759,-0.1661094,0.1277668,3.2566,138.9820359
5619,0.01467477,0.39232525,0.10362652,-0.6429445,0.45147985,-0.06078785,0.3161235,-0.1970946,0.1124284,3.783,141.040724
5620,0.01236141,0.39003175,0.11112964,-0.6662025,0.43702175,-0.06614685,0.4164699,-0.2259974,0.1617476,1.5478,108.6656201
5621,0.01289655,0.45198925,0.11604196,-0.8462925,0.43744555,-0.06749925,0.4607449,-0.2165582,0.1676276,0.3126,97.02205882
5622,0.01186299,0.37524775,0.112321,-0.7286975,0.32663815,-0.04640365,0.3382995,-0.1704946,0.1518132,2.5194,130.4444444
5623,0.01380483,0.35869825,0.11771068,-0.7039605,0.48512305,-0.05627755,0.3345727,-0.2083198,0.1367828,0.5578,88.21374046
5624,0.01392471,0.39912325,0.10948948,-0.8216425,0.40305255,-0.06502445,0.3543771,-0.2133358,0.1342796,0.0754,87.72241993
5625,0.01443177,0.34802275,0.1214194,-0.8551955,0.38367185,-0.06401015,0.3687607,-0.1714598,0.1562092,1.8566,108.4017595
5626,0.01217187,0.35442475,0.10345516,-0.8200185,0.39632065,-0.04788255,0.4288669,-0.214111,0.1533924,3.1574,138.7388724
5627,0.01607661,0.36227875,0.0943078,-0.6916065,0.34507345,-0.05895015,0.4162697,-0.2211334,0.1347108,1.2466,111.9
5628,0.01508031,0.40578925,0.09156604,-0.6853135,0.37707035,-0.06767635,0.4472083,-0.2270766,0.1261876,1.3918,113.9464286
5629,0.01591353,0.36602425,0.1011214,-0.5812615,0.38246565,-0.05354515,0.4250323,-0.1652658,0.1576708,2.7058,127.2563718
5630,0.01326321,0.47786125,0.11555236,-0.7361215,0.43935265,-0.04768935,0.3555321,-0.1662082,0.162106,0.3726,89.58132045
5631,0.01378053,0.35137225,0.1238062,-0.7342655,0.41646745,-0.04844375,0.3482633,-0.1561534,0.112686,1.8574,107.6544944
5632,0.01207251,0.46368775,0.09013804,-0.8272685,0.40471515,-0.05775185,0.3883495,-0.1862266,0.1140132,3.9426,154.7208122
5633,0.01495557,0.37127125,0.08777572,-0.7900035,0.36641015,-0.06552585,0.3654189,-0.2006818,0.144662,3.8338,143.6523126
5634,0.01357155,0.49119325,0.11128468,-0.7246085,0.39796695,-0.06781895,0.3123813,-0.184851,0.1405852,2.5282,140.0720721
5635,0.01318383,0.35147125,0.11039932,-0.7554935,0.44686695,-0.06875505,0.3507581,-0.1871158,0.120246,0.6554,87.11538462
5636,0.01532331,0.45969475,0.08778388,-0.8175825,0.43421815,-0.05560595,0.3207589,-0.1731242,0.1432732,0.5754,92.30460922
5637,0.01213083,0.47588125,0.10929772,-0.6748735,0.34905065,-0.05563815,0.3577189,-0.1669606,0.1609356,1.0178,117.0091743
5638,0.01290789,0.33853525,0.10471996,-0.6561395,0.39491885,-0.06639295,0.4480707,-0.2206622,0.1151724,0.6578,91.32420091
5639,0.01576557,0.44116525,0.09605404,-0.6497885,0.34230245,-0.06764185,0.4059517,-0.2018598,0.1231748,0.5518,101.5442561
5640,0.01549341,0.36130525,0.10428748,-0.5857855,0.40388385,-0.06485195,0.3444441,-0.1976646,0.132482,2.241,114.7819549
5641,0.01584063,0.39884275,0.12002812,-0.6595905,0.41368015,-0.05224105,0.3965269,-0.165661,0.1440124,1.9362,120.5376344
5642,0.01479843,0.33586225,0.1151158,-0.6437565,0.43782045,-0.06168255,0.3728725,-0.1928234,0.1287524,0.3742,77.70131772
5643,0.01252233,0.40260475,0.09781252,-0.7765185,0.42523685,-0.06395495,0.3603523,-0.2022398,0.1494388,2.2474,124.0932642
5644,0.01580823,0.47706925,0.11447116,-0.8375345,0.46685075,-0.05028605,0.4612223,-0.1606146,0.1454068,2.3602,142.522686
5645,0.01221777,0.34350175,0.10100308,-0.8626775,0.37586415,-0.06643205,0.4141291,-0.1992758,0.1209796,2.927,128.4250765
5646,0.01229877,0.39706075,0.10298596,-0.7767795,0.41394095,-0.05435475,0.4333483,-0.2267726,0.1573964,0.8942,108.4974093
5647,0.01160865,0.41613475,0.10283092,-0.7640775,0.40109655,-0.06809725,0.4128509,-0.224903,0.1230796,3.331,143.3494364
5648,0.01313901,0.35109175,0.08681284,-0.6506295,0.39938505,-0.05751035,0.3393313,-0.1808458,0.1425116,0.0638,79.45422535
5649,0.01511379,0.33606025,0.11594404,-0.7140525,0.32606765,-0.04660835,0.3117961,-0.1896238,0.1410332,0.3482,93.45428157
5650,0.01350027,0.45575125,0.10437724,-0.6870535,0.48360715,-0.06148475,0.3860087,-0.1588514,0.1626436,3.8994,151.0631229
5651,0.01264545,0.44354125,0.12162748,-0.7522455,0.36411185,-0.05378895,0.3960803,-0.1644222,0.1414084,3.5694,150.4097117
5652,0.01523313,0.34596025,0.09240652,-0.8333875,0.41531015,-0.06531885,0.3522057,-0.1931274,0.1549436,1.0334,95.88028169
5653,0.01552203,0.38734225,0.10338988,-0.6558785,0.37436455,-0.06371115,0.3957261,-0.1958026,0.125062,0.021,86.94444444
5654,0.01445337,0.39055975,0.11622556,-0.5934705,0.41702165,-0.04653015,0.3461997,-0.188917,0.152614,0.5514,97.16923077
5655,0.01527903,0.34594375,0.10402228,-0.8170315,0.40559535,-0.06558565,0.3552395,-0.158821,0.1243396,3.5138,132.173913
5656,0.01453707,0.44491075,0.12192532,-0.7988195,0.33426655,-0.06398485,0.4206895,-0.2167558,0.1502228,1.6702,128.1530782
5657,0.01273131,0.45167575,0.0940018,-0.8221935,0.32746945,-0.05117615,0.4109567,-0.1919266,0.1121596,3.3402,157.4482759
5658,0.01192455,0.46598125,0.11388772,-0.8264275,0.40003705,-0.05486305,0.4187183,-0.2252146,0.1238468,2.6178,148.7842466
5659,0.01277397,0.36406075,0.1107094,-0.8145955,0.38163435,-0.05212835,0.4454835,-0.2186938,0.117222,3.4934,142.8285714
5660,0.01146393,0.46683925,0.08889364,-0.5878155,0.43291415,-0.06692195,0.3114419,-0.2129634,0.1264956,0.5686,95.76771654
5661,0.01272375,0.45976075,0.0946342,-0.8296175,0.47412055,-0.04629325,0.3297525,-0.156997,0.1154524,0.5558,78.99835796
5662,0.01399221,0.37457125,0.10190068,-0.7388185,0.37490245,-0.06229895,0.4531219,-0.211983,0.1398628,3.5206,141.7541229
5663,0.01164591,0.42624925,0.10009732,-0.6730755,0.32552975,-0.06778675,0.4358585,-0.211147,0.1493772,0.1654,92.72072072
5664,0.01363095,0.38556025,0.0993466,-0.8261085,0.37653245,-0.05543345,0.3162775,-0.173413,0.1225476,3.213,140.9640523
5665,0.01126737,0.40199425,0.0952054,-0.8013135,0.45193625,-0.05645465,0.4493181,-0.185725,0.1184764,2.2598,127.1803853
5666,0.01540215,0.35996875,0.09254524,-0.7878285,0.36065625,-0.05177185,0.3965423,-0.1663298,0.1529108,3.0814,138.5760518
5667,0.01258281,0.47700325,0.10287988,-0.6694795,0.32888755,-0.06837095,0.4556783,-0.1823202,0.1679804,0.6438,105.7438795
5668,0.01494693,0.39179725,0.08950156,-0.6837765,0.37892855,-0.04873585,0.3486175,-0.1772282,0.134442,1.8518,123.686067
5669,0.01222317,0.45297925,0.08641708,-0.6641145,0.33715165,-0.06887005,0.3351271,-0.1716954,0.1383172,0.6058,93.07086614
5670,0.01228311,0.39341425,0.10666204,-0.6261245,0.42463375,-0.05607055,0.3484481,-0.1816286,0.1428196,3.4134,136.3040238
5671,0.01461159,0.41290075,0.12344716,-0.8463505,0.37366365,-0.05871095,0.3473547,-0.1931502,0.1630244,1.9554,125.5377207
5672,0.01149849,0.48163975,0.08569084,-0.7474315,0.43532655,-0.05447435,0.3682833,-0.2268106,0.1201116,3.6346,153.1903945
5673,0.01460619,0.40301725,0.10137028,-0.7912215,0.47167555,-0.06260025,0.3420109,-0.1935454,0.1125628,0.3162,86.05166052
5674,0.01192509,0.48165625,0.10985668,-0.8618655,0.46838295,-0.04960985,0.4483017,-0.226537,0.141022,2.099,141.4545455
5675,0.01478331,0.35777425,0.08454844,-0.6248485,0.47695675,-0.06104085,0.3310307,-0.1986222,0.1527036,0.3678,80.25089606
5676,0.01293597,0.33261175,0.11221084,-0.7646285,0.39482105,-0.05185925,0.3099635,-0.2224254,0.1385356,0.5582,92.35469449
5677,0.01446201,0.43185925,0.11110924,-0.7863205,0.38963765,-0.06063835,0.3876873,-0.1559178,0.1581972,3.2574,144.9917628
5678,0.01183059,0.36604075,0.10327156,-0.6083185,0.44442195,-0.04687745,0.4599441,-0.1832246,0.1514996,0.4066,92.11690363
5679,0.01279989,0.47668975,0.09545428,-0.7907865,0.41974375,-0.05624995,0.3824975,-0.1883318,0.1391404,0.1934,92.23762376
5680,0.01329507,0.45314425,0.0924514,-0.6365935,0.48497635,-0.06413205,0.4132051,-0.1538354,0.1285004,3.0938,138.6021505
5681,0.01391985,0.34909525,0.11312884,-0.6953765,0.38636135,-0.06277505,0.3933237,-0.219773,0.11501,2.7382,120.5
5682,0.01599453,0.44830975,0.1144018,-0.5950655,0.39710305,-0.06775225,0.3184951,-0.182153,0.1673476,0.615,98.55379189
5683,0.01356993,0.35863225,0.09011764,-0.6813405,0.47045305,-0.05820725,0.3846073,-0.1940242,0.1452724,1.4534,105.2144082
5684,0.01533195,0.34487125,0.1066294,-0.7726325,0.46347665,-0.05921925,0.4604523,-0.1575442,0.121506,2.3126,117.2333849
5685,0.01481139,0.41483125,0.1200322,-0.7100215,0.41591325,-0.05637875,0.3851309,-0.217645,0.1431836,2.141,128
5686,0.01416015,0.44956375,0.11739244,-0.8373315,0.35081105,-0.04865075,0.4268495,-0.2228966,0.1256836,2.933,155.6726094
5687,0.01462671,0.48426325,0.09478108,-0.6063755,0.48546535,-0.06777525,0.4076765,-0.2131458,0.1668996,3.6182,145.4103853
5688,0.01183437,0.42009475,0.10412836,-0.7437195,0.48779625,-0.05293335,0.3461381,-0.1809066,0.1162868,2.8654,137.470489
5689,0.01160649,0.43885525,0.11866948,-0.8522375,0.40380235,-0.06458975,0.4511969,-0.2096346,0.1559964,1.561,120.7653061
5690,0.01281123,0.47467675,0.1223374,-0.6683775,0.40029785,-0.06461505,0.4337641,-0.1752826,0.1328348,1.5498,122.0819113
5691,0.01181709,0.46480975,0.12135412,-0.8218455,0.43597855,-0.06660685,0.3466309,-0.2049378,0.136066,1.4462,118.7079646
5692,0.01566999,0.32934475,0.11122348,-0.8165675,0.38619835,-0.04719715,0.3845919,-0.1684578,0.117418,2.1098,119.5461201
5693,0.01108431,0.41565625,0.11116636,-0.8602705,0.33832525,-0.05273095,0.3469851,-0.1801086,0.1239252,2.4722,137.4587459
5694,0.01560087,0.38315125,0.11689468,-0.7471995,0.48453625,-0.04835405,0.3473855,-0.1544434,0.1355116,1.9962,118.3386076
5695,0.01252827,0.33876625,0.11169268,-0.6137705,0.33299515,-0.06409755,0.3749823,-0.1711862,0.1410836,3.2126,108.4010152
5696,0.01247211,0.36473725,0.11995876,-0.7442415,0.43066475,-0.06703465,0.4069219,-0.2144074,0.1494164,3.5322,124.7683924
5697,0.01303155,0.35990275,0.0861682,-0.8297335,0.42077065,-0.06037385,0.3177559,-0.2178274,0.164878,1.023,98.41818182
5698,0.01246563,0.32856925,0.11644996,-0.7070055,0.47915725,-0.06526595,0.4456683,-0.1645286,0.1241604,3.2558,98.68322981
5699,0.01105299,0.41314825,0.106711,-0.5882215,0.40538345,-0.06020595,0.4420955,-0.1654786,0.1196524,0.5146,96.01362862
5700,0.01144287,0.48167275,0.10491172,-0.6041135,0.43055065,-0.05822105,0.3171553,-0.1708442,0.1391684,0.0682,91.17533719
5701,0.01300131,0.45372175,0.0950014,-0.8585885,0.33848825,-0.06716345,0.3478937,-0.1700234,0.1576484,3.3354,146.886121
5702,0.01603935,0.40263775,0.09914668,-0.6287925,0.42940965,-0.06019675,0.4382147,-0.1907714,0.1607508,1.833,119.0136054
5703,0.01261359,0.47400025,0.09305524,-0.7392825,0.37335395,-0.05486075,0.3593051,-0.2007046,0.1456532,0.585,106.2278978
5704,0.01572723,0.35138875,0.11718028,-0.8635475,0.35377765,-0.05395225,0.3452141,-0.2046566,0.133518,3.7318,142.1745152
5705,0.01243215,0.39004825,0.09722908,-0.6492375,0.34605145,-0.04691885,0.3387153,-0.2207762,0.1568924,2.0678,129.5813205
5706,0.01384209,0.47035375,0.1040182,-0.5808555,0.39832555,-0.04866915,0.4331943,-0.1749938,0.1514492,3.7138,157.8044872
5707,0.01200555,0.43779925,0.09876724,-0.7691815,0.32582315,-0.04896585,0.4108027,-0.2255718,0.1203692,3.8258,163.1955485
5708,0.01080999,0.33137425,0.11640916,-0.6152785,0.34117775,-0.04908775,0.4088931,-0.1787102,0.1363292,1.4458,84.26129426
5709,0.01127979,0.40912225,0.10257796,-0.8217005,0.42013495,-0.04804125,0.3089933,-0.1688378,0.1599892,3.2918,145.4635762
5710,0.01571751,0.38123725,0.12327172,-0.7826085,0.33822745,-0.04797225,0.4573107,-0.1577798,0.1650012,3.1834,140.2828854
5711,0.01324917,0.35231275,0.10109692,-0.7271895,0.38251455,-0.05223645,0.4232459,-0.2259062,0.1191204,1.6106,117.2074883
5712,0.01295487,0.49274425,0.11813908,-0.8131455,0.39265315,-0.06813635,0.4036879,-0.1689898,0.144858,3.051,149.373913
5713,0.01359585,0.46418275,0.08883652,-0.8218745,0.33110435,-0.06806965,0.4419415,-0.1943282,0.1457036,3.7134,151.3798978
5714,0.01537947,0.44365675,0.10853884,-0.7420085,0.34931145,-0.06752685,0.3481093,-0.1926106,0.1537116,1.3622,116.0535714
5715,0.01162107,0.39821575,0.10625404,-0.6948835,0.43156125,-0.05297245,0.4287129,-0.1856338,0.1144332,3.1818,139.0015361
5716,0.01157841,0.46207075,0.08358556,-0.8292985,0.36367175,-0.05530465,0.3626161,-0.1843418,0.1375612,0.7234,101.3627255
5717,0.01097577,0.46322575,0.12030556,-0.8380855,0.39219675,-0.05734015,0.3113341,-0.2045502,0.1362956,2.9662,148.0463576
5718,0.01316115,0.40047625,0.1047934,-0.6712775,0.48275955,-0.06443335,0.4040729,-0.1659346,0.1623132,0.8782,94.65968586
5719,0.01435995,0.40968325,0.1225822,-0.6363325,0.42887175,-0.06404005,0.4608681,-0.2116866,0.1212204,0.7506,101.7936508
5720,0.01432971,0.38531275,0.12175396,-0.6947965,0.37602715,-0.04651405,0.3201429,-0.1853982,0.142338,1.7454,119.076006
5721,0.01087533,0.34620775,0.10262284,-0.7199105,0.43418555,-0.05960795,0.4601135,-0.222053,0.1273132,3.1114,127.3714286
5722,0.01536543,0.41534275,0.0908602,-0.7237385,0.36618195,-0.04894745,0.4094629,-0.193629,0.140714,1.6082,126.2043796
5723,0.01357587,0.43441675,0.09888148,-0.5821315,0.44919785,-0.06359615,0.3472931,-0.1755562,0.1550836,0.9814,101.2956204
5724,0.01141209,0.35092675,0.10162324,-0.5973855,0.37894485,-0.06716115,0.3194807,-0.2071798,0.16597,1.121,93.90769231
5725,0.01250559,0.44901925,0.08328772,-0.8490185,0.42398175,-0.05344625,0.4365515,-0.1983486,0.134162,0.9854,107.4251497
5726,0.01124685,0.49074775,0.10721692,-0.8183365,0.48412875,-0.05790825,0.4572491,-0.2206926,0.1292452,0.4278,103.4951456
5727,0.01452087,0.48939475,0.0922882,-0.6599675,0.36442155,-0.05082885,0.3850077,-0.1898442,0.1677956,3.1974,153.1141869
5728,0.01357695,0.38420725,0.1080982,-0.8304005,0.45232745,-0.06444715,0.3897817,-0.2204038,0.1228724,3.925,146.0909091
5729,0.01386423,0.42454975,0.09713524,-0.7513465,0.36450305,-0.06094885,0.3087623,-0.1848662,0.1136828,0.1406,88.44402277
5730,0.01172637,0.39805075,0.10030132,-0.7558995,0.41059945,-0.06197235,0.3114881,-0.184053,0.1391572,0.349,88.10126582
5731,0.01400625,0.42966475,0.0945934,-0.8013715,0.40197675,-0.05508385,0.3450755,-0.1806786,0.1671852,0.1146,85.80952381
5732,0.01399383,0.35853325,0.10872244,-0.7297415,0.44523695,-0.05588425,0.3266109,-0.1860974,0.1624868,0.2694,84.88673139
5733,0.01399977,0.46787875,0.08516452,-0.6059695,0.33491855,-0.04810795,0.3314927,-0.178961,0.147994,3.0186,147.6429809
5734,0.01411425,0.38697925,0.1015498,-0.7614385,0.35239215,-0.06405615,0.4335331,-0.2230182,0.1386756,2.4294,130.6924316
5735,0.01085265,0.34919425,0.10779628,-0.8419715,0.33206605,-0.06103855,0.3520363,-0.2173486,0.1583876,0.7266,97.94303797
5736,0.01239489,0.39961825,0.09417724,-0.6741775,0.46039595,-0.05077595,0.4354889,-0.2222734,0.1464708,1.7022,121.0535406
5737,0.01323621,0.34445875,0.08547868,-0.8639535,0.38404675,-0.06751305,0.3936779,-0.2254578,0.1516172,3.319,136.1663948
5738,0.01426437,0.46484275,0.09516868,-0.6358105,0.48285735,-0.06886085,0.4535531,-0.1821606,0.145362,2.8534,137.3285199
5739,0.01539135,0.38549425,0.10396924,-0.8522955,0.36489425,-0.05042635,0.4114649,-0.1871006,0.1136884,0.013,78.17905918
5740,0.01152333,0.48738175,0.10279012,-0.7591475,0.34059095,-0.05201565,0.3649107,-0.1894566,0.1665356,2.2926,144.8727273
5741,0.01571967,0.41735575,0.107935,-0.6098555,0.37971095,-0.05372685,0.4374909,-0.1798502,0.1275484,2.4126,133.6363636
5742,0.01618245,0.45741775,0.08430364,-0.6796295,0.46592165,-0.06005415,0.3259641,-0.1705782,0.1596028,3.239,138.7253142
5743,0.01448523,0.45581725,0.11378164,-0.6024025,0.41152855,-0.05586585,0.4455297,-0.1704262,0.1262212,0.3702,101.8085106
5744,0.01252989,0.38468575,0.1169314,-0.7325255,0.41884725,-0.06511185,0.3098403,-0.2015634,0.1289484,1.4406,106.2735849
5745,0.01388421,0.40597075,0.11573188,-0.7630335,0.35165865,-0.05744595,0.3731651,-0.2081374,0.1664964,3.6918,147.2620791
5746,0.01188189,0.42558925,0.11190484,-0.8547315,0.38150395,-0.06347655,0.3914449,-0.2194766,0.1476636,0.8826,108.9557522
5747,0.01310121,0.38372875,0.102835,-0.7837975,0.40826855,-0.05426045,0.3525137,-0.1757614,0.150906,0.0594,84.78108581
5748,0.01355751,0.43304725,0.0878818,-0.7358605,0.38160175,-0.04925105,0.3097633,-0.160379,0.1268092,3.267,146.271777
5749,0.01106109,0.43543975,0.11334916,-0.7518395,0.33363085,-0.06333625,0.4222603,-0.1983334,0.1644524,3.4486,147.8914729
5750,0.01600749,0.35798875,0.09246364,-0.8168575,0.47713605,-0.06113745,0.4020863,-0.2036458,0.1334956,0.2206,65.78549849
5751,0.01168263,0.46238425,0.11110108,-0.8324595,0.33284845,-0.05850395,0.3276119,-0.1546942,0.1181236,1.5926,124.7080292
5752,0.01613169,0.41451775,0.09001156,-0.6445105,0.41847235,-0.06193785,0.4398625,-0.1534554,0.153734,0.047,77.94392523
5753,0.01443771,0.46749925,0.09401812,-0.6924475,0.41793445,-0.05751265,0.4232767,-0.2102274,0.1556548,3.4354,151.4067797
5754,0.01450089,0.44156125,0.1103218,-0.7132405,0.44595415,-0.06524985,0.4119423,-0.1773574,0.145138,1.799,119.9824869
5755,0.01265733,0.40286875,0.11561356,-0.8233825,0.34412805,-0.06856185,0.3893659,-0.2194538,0.1293684,3.2286,139.8333333
5756,0.01281393,0.48621025,0.11255764,-0.6267625,0.42989865,-0.06619745,0.4369981,-0.2073318,0.1322636,0.8374,110.8043876
5757,0.01457487,0.39110425,0.12314116,-0.8318795,0.45715225,-0.05494585,0.4613301,-0.1905814,0.1190812,2.261,126.9551777
5758,0.01463103,0.43799725,0.09077452,-0.6300685,0.42072175,-0.06723015,0.3630319,-0.1758982,0.1148364,0.0478,79.921875
5759,0.01288089,0.35399575,0.08381812,-0.8155525,0.37922195,-0.06860095,0.3528833,-0.1803366,0.1230236,3.9774,140.9951846
5760,0.01474497,0.44096725,0.09590716,-0.8051995,0.42336235,-0.05122905,0.3212363,-0.152285,0.1351028,3.1262,147.166065
5761,0.01439721,0.35762575,0.12114604,-0.7409935,0.34443775,-0.06158825,0.4009775,-0.1659118,0.1638868,0.2038,87.00152207
5762,0.01190511,0.42618325,0.0861478,-0.5919915,0.47288175,-0.05328065,0.3541923,-0.2129938,0.1644412,1.867,121.4855072
5763,0.01501065,0.35704825,0.10515652,-0.7262905,0.45019215,-0.05135095,0.4553395,-0.1836122,0.1567804,1.237,106.607717
5764,0.01106001,0.37302025,0.1169518,-0.7319745,0.39537525,-0.04980305,0.3590587,-0.1714142,0.1205596,1.579,112.6435045
5765,0.01195209,0.46746625,0.101509,-0.8617205,0.44983355,-0.05590495,0.3574725,-0.1636698,0.1461852,3.0518,148.0183486
5766,0.01159515,0.43482925,0.11045644,-0.7497515,0.45734785,-0.05872245,0.3574571,-0.1862342,0.11389,1.1742,110.658363
5767,0.01579689,0.44058775,0.099571,-0.8562685,0.44029805,-0.05649375,0.4039805,-0.226879,0.1252748,0.9882,112.1821632
5768,0.01413909,0.43011025,0.09380596,-0.5804495,0.45685885,-0.05512065,0.3950177,-0.2249942,0.1401484,2.3486,132.9310345
5769,0.01588383,0.39282025,0.10744948,-0.7035835,0.35656495,-0.05441685,0.3863013,-0.1762022,0.14847,2.027,126.0032362
5770,0.01265571,0.44509225,0.115993,-0.8531075,0.33400575,-0.05108415,0.4618537,-0.1948298,0.1386588,0.879,120.7243816
5771,0.01098927,0.35709775,0.11066452,-0.6689285,0.41700535,-0.06455065,0.3863321,-0.1703654,0.1643404,0.6858,87.33333333
5772,0.01269297,0.39117025,0.08805316,-0.6593295,0.48008635,-0.06133525,0.4207819,-0.152057,0.1573068,0.6938,87.7839851
5773,0.01500363,0.40486525,0.10533604,-0.7316845,0.42305265,-0.05183165,0.3704547,-0.1971478,0.1171436,0.0238,74.76190476
5774,0.01214487,0.38605525,0.10845316,-0.8310385,0.38975175,-0.05655815,0.4044579,-0.2094826,0.127246,2.8382,136.4898596
5775,0.01139211,0.48970825,0.08821228,-0.7710665,0.38109645,-0.05047235,0.3127047,-0.1668846,0.15085,1.2658,118.1287726
5776,0.01607013,0.43959775,0.08941996,-0.6959275,0.45752715,-0.05403965,0.3879491,-0.2199402,0.1421812,3.9674,151.5322581
5777,0.01159191,0.40608625,0.11012188,-0.6270235,0.38512255,-0.05929745,0.4226607,-0.189601,0.1452836,0.0342,89.51178451
5778,0.01175661,0.38669875,0.11383468,-0.8312415,0.39420165,-0.05717225,0.3349115,-0.2165506,0.1375556,0.8002,103.768595
5779,0.01175715,0.33449275,0.09926092,-0.6438435,0.41288145,-0.06386065,0.4560787,-0.1599078,0.1646988,3.4626,122.5941423
5780,0.01261197,0.36011725,0.11633164,-0.7082815,0.48727465,-0.05550935,0.4114803,-0.1991314,0.1409996,0.6902,91.3129771
5781,0.01104543,0.48498925,0.09745756,-0.5967765,0.41371275,-0.05710095,0.3987445,-0.217683,0.135898,0.8998,115.0474383
5782,0.01516347,0.37765675,0.11996284,-0.7064255,0.44937715,-0.05520805,0.3714095,-0.1557506,0.1384516,1.8026,111.6768293
5783,0.01382427,0.38346475,0.08768596,-0.7463875,0.38782835,-0.04930395,0.3325245,-0.227753,0.1425732,3.5562,148.9533011
5784,0.01092393,0.36752575,0.09958324,-0.7359475,0.43092555,-0.04639675,0.4398317,-0.2004462,0.1164716,0.317,95.05882353
5785,0.01587303,0.34275925,0.0975514,-0.5840455,0.47058345,-0.06530965,0.4452525,-0.1625754,0.1344252,2.1234,107.9506934
5786,0.01194723,0.47365375,0.09795124,-0.6354335,0.35809715,-0.06517395,0.4604061,-0.1693926,0.1645924,0.9402,109.1525424
5787,0.01115613,0.41695975,0.1058134,-0.6370575,0.39452765,-0.05431795,0.3141831,-0.160683,0.132398,2.4998,129.5292208
5788,0.01572777,0.42989575,0.12173356,-0.8643595,0.41866795,-0.05069775,0.3385305,-0.2084642,0.158186,2.3058,137.6033058
5789,0.01341009,0.39093925,0.122419,-0.6510065,0.36042805,-0.04983755,0.4587121,-0.1659042,0.1591436,2.1602,122.625538
5790,0.01259415,0.44664325,0.09658852,-0.7054105,0.47410425,-0.05620395,0.4490871,-0.2247206,0.1520316,3.283,150.6003431
5791,0.01130409,0.43506025,0.12281068,-0.6239205,0.33664635,-0.06858025,0.3815427,-0.1605614,0.1672636,0.9474,102.3987034
5792,0.01130517,0.33924475,0.09541756,-0.7800275,0.46795915,-0.06714965,0.3255175,-0.2210726,0.1423884,1.5794,102.254902
5793,0.01509705,0.40083925,0.09173332,-0.8426675,0.33943365,-0.04770775,0.3961265,-0.1587982,0.1185604,3.1038,149.0451389
5794,0.01587735,0.37600675,0.10151716,-0.6533555,0.36495945,-0.04686825,0.4437125,-0.2247966,0.1407308,2.171,131.8973561
5795,0.01513647,0.42106825,0.11321044,-0.7535505,0.40420985,-0.05450655,0.3662351,-0.2172498,0.164738,1.615,123.6134454
5796,0.01092879,0.35534875,0.10591132,-0.8665925,0.35154455,-0.05745055,0.3220217,-0.1756778,0.1379252,1.801,114.5063694
5797,0.01223721,0.42057325,0.12334924,-0.7904965,0.38205815,-0.06314765,0.4432967,-0.1736258,0.1213716,0.0878,92.29202037
5798,0.01204929,0.32873425,0.12205996,-0.6364775,0.44298755,-0.06617215,0.4160849,-0.1585094,0.1233652,1.3606,64.61448598
5799,0.01333233,0.46720225,0.1010194,-0.8085635,0.38280795,-0.06700935,0.4349807,-0.1562522,0.112658,2.7906,141.7486339
5800,0.01263033,0.38749075,0.08520532,-0.6906785,0.48473185,-0.06764645,0.4411561,-0.1961598,0.1479548,2.9326,127.8119658
5801,0.01181979,0.44849125,0.09043996,-0.7116745,0.35397325,-0.06369045,0.4022249,-0.1931882,0.1282932,3.6714,149.1721854
5802,0.01561923,0.42075475,0.1090774,-0.7411385,0.33263655,-0.04990195,0.4219831,-0.215175,0.165298,3.8782,159.4879518
